,mean_P_Normal,mean_P_Short-Circuit,mean_P_Degradation,mean_P_Open-Circuit,mean_P_Shadowing,pred_class,binary_screened_non_normal,ensemble_anomalous_score_uncalibrated,fold1_pred,fold2_pred,fold3_pred,fold4_pred,fold5_pred
2023-12-04 12:00:00+08:00,2.5341768984809115e-06,6.415979536555675e-05,2.21568223923498e-05,5.304649928028616e-09,0.9999111439006937,Shadowing,1,0.9999974658231016,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-04 12:15:00+08:00,2.2267646803711133e-06,0.00020273381952997275,4.793716535946079e-05,9.092543238509667e-09,0.9997470931578869,Shadowing,1,0.9999977732353196,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-04 12:30:00+08:00,3.1608510637870623e-06,1.888799169175915e-05,1.1256454308904527e-05,4.647547250313301e-09,0.9999666900553883,Shadowing,1,0.9999968391489362,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-04 12:45:00+08:00,5.032082713176576e-06,7.835913600436359e-07,2.1967531104728166e-06,6.492377991947209e-10,0.9999919869235784,Shadowing,1,0.9999949679172868,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-04 13:00:00+08:00,9.962878656806771e-06,2.680987187801789e-07,4.1396723305052945e-07,8.594862901254627e-10,0.9999893541959052,Shadowing,1,0.9999900371213432,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-04 13:15:00+08:00,4.15703751382128e-07,3.3357744205739675e-08,8.53521698111746e-07,2.5867643520200115e-09,0.9999986948300419,Shadowing,1,0.9999995842962486,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-04 13:30:00+08:00,0.0011685365621387515,3.200584560326427e-11,1.0051517836216685e-10,1.234880590849722e-09,0.9988314620704598,Shadowing,1,0.9988314634378612,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-04 13:45:00+08:00,0.693178629419188,2.0658097889747714e-11,5.552885834160799e-09,2.1518833932687773e-08,0.3068213434884342,Normal,0,0.30682137058081205,Normal,Normal,Normal,Normal,Normal
2023-12-04 14:00:00+08:00,0.7579126942744712,6.807444825404688e-12,2.265812541769084e-09,2.391097109321083e-08,0.24208727954193782,Normal,0,0.24208730572552883,Normal,Normal,Normal,Normal,Normal
2023-12-04 14:15:00+08:00,0.5771488568169495,1.1350131481525801e-10,1.2277900443855207e-08,1.542324761306922e-08,0.42285111536840125,Normal,0,0.4228511431830505,Normal,Normal,Normal,Normal,Shadowing
2023-12-04 14:30:00+08:00,0.016255488132483405,5.627629973085302e-11,2.707080494648115e-08,4.8930468043818347e-11,0.983744484691505,Shadowing,1,0.9837445118675165,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-04 14:45:00+08:00,0.0036538090129628817,2.599480517199081e-10,1.139686163514435e-09,1.4027271629904045e-09,0.9963461881846758,Shadowing,1,0.9963461909870371,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-04 15:00:00+08:00,0.045308946620514705,4.675091750393624e-13,3.044010140808703e-09,3.1686332227846956e-09,0.9546910471663745,Shadowing,1,0.9546910533794853,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-04 15:15:00+08:00,0.03674178876661321,2.10661615837984e-13,3.4402209166101753e-09,1.472711781266534e-09,0.9632582063202435,Shadowing,1,0.9632582112333868,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-04 15:30:00+08:00,0.004890523002364382,2.0356512995992973e-14,2.438574380852053e-10,8.106811461424453e-11,0.9951094766726897,Shadowing,1,0.9951094769976356,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-04 15:45:00+08:00,0.028316714906826957,2.4303934467840736e-07,1.5579351721807892e-07,1.71542522530343e-10,0.9716828860887686,Shadowing,1,0.971683285093173,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-04 16:00:00+08:00,0.22781776741643783,4.0652625543304075e-08,5.673875685652422e-08,2.3849475432418787e-09,0.772182132807232,Shadowing,1,0.7721822325835621,Normal,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-04 16:15:00+08:00,0.867663755159015,7.608190917978196e-11,2.8668289254463882e-09,2.3426762504419782e-08,0.13233621847131166,Normal,0,0.13233624484098505,Normal,Normal,Normal,Normal,Normal
2023-12-04 16:30:00+08:00,0.8863454433993482,1.6677147037666443e-11,1.384114769430555e-09,3.009418280464442e-08,0.11365452510567708,Normal,0,0.11365455660065182,Normal,Normal,Normal,Normal,Normal
2023-12-04 16:45:00+08:00,0.8629940251852386,2.1021949507533738e-11,8.853988618399747e-10,8.041375131745481e-08,0.13700589349458928,Normal,0,0.1370059748147614,Normal,Normal,Normal,Normal,Normal
2023-12-04 17:00:00+08:00,0.970300802960691,2.6458337273296892e-11,5.085110478168016e-10,8.336612215517731e-08,0.029699113138217388,Normal,0,0.02969919703930901,Normal,Normal,Normal,Normal,Normal
2023-12-05 07:30:00+08:00,0.8337477054302704,6.464260708805824e-12,1.0205003806354056e-09,3.899079766780134e-08,0.16625225455196732,Normal,0,0.16625229456972956,Normal,Normal,Normal,Normal,Normal
2023-12-05 07:45:00+08:00,0.3236152608219088,1.1883155657043783e-12,1.6109025417750095e-09,1.7135704092411503e-08,0.6763847204302962,Shadowing,1,0.6763847391780913,Normal,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-05 08:00:00+08:00,0.029933337234094748,1.0341711953944434e-13,7.741532698910581e-10,7.258133596723088e-10,0.9700666612658353,Shadowing,1,0.9700666627659053,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-05 08:15:00+08:00,0.0055320776261648715,1.2439711653225048e-14,1.9174628657141125e-10,1.2975752047825374e-10,0.9944679220523188,Shadowing,1,0.9944679223738351,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-05 08:30:00+08:00,0.012444760754210334,1.4844039453670238e-13,1.223136115414928e-09,6.620153307970021e-10,0.9875552373604897,Shadowing,1,0.9875552392457897,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-05 08:45:00+08:00,0.6138718712741281,2.4390277062244354e-12,3.1093605949642006e-08,1.1402482635818067e-08,0.3861280862273443,Normal,0,0.3861281287258719,Normal,Normal,Normal,Shadowing,Normal
2023-12-05 09:00:00+08:00,0.5616945822937415,2.1562975434150862e-11,5.720482639567963e-08,5.439680594097312e-09,0.4383053550401885,Normal,0,0.4383054177062585,Shadowing,Shadowing,Normal,Shadowing,Normal
2023-12-05 09:15:00+08:00,0.17385989903514015,1.2572589373318897e-10,9.218632426375318e-08,2.5364866709183517e-09,0.8261400061163229,Shadowing,1,0.8261401009648599,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-05 09:30:00+08:00,0.1962674021884921,1.059889843758422e-09,1.8893803876644483e-07,1.810709843038965e-09,0.8037324060028694,Shadowing,1,0.803732597811508,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-05 09:45:00+08:00,0.4205516776293202,9.110402710700542e-09,5.744363376669877e-07,6.208851040008342e-10,0.5794477382030543,Shadowing,1,0.5794483223706798,Normal,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-05 10:00:00+08:00,0.30825218503283647,6.259337117504948e-08,7.857225036144704e-07,2.797930481458365e-10,0.6917469663714957,Shadowing,1,0.6917478149671635,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-05 10:15:00+08:00,0.07276849229521362,1.3941805708075796e-06,1.439284431624316e-06,1.490650086432728e-10,0.927228674090719,Shadowing,1,0.9272315077047864,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-05 10:30:00+08:00,0.013598690696737812,2.3400375411049933e-06,1.0246652310123026e-05,8.30721507681316e-11,0.9863887225303388,Shadowing,1,0.9864013093032622,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-05 10:45:00+08:00,0.002822331101903204,1.4214115237165086e-05,1.1692476519971044e-05,2.3725206176081585e-11,0.9971517622826145,Shadowing,1,0.9971776688980968,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-05 11:00:00+08:00,4.060721493713413e-06,1.512387049093596e-06,3.6783173245875035e-06,5.646612243590751e-10,0.9999907480094714,Shadowing,1,0.9999959392785063,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-05 11:15:00+08:00,3.032715231752414e-06,8.544569127328122e-06,6.9126156933403545e-06,1.2582987344560904e-09,0.9999815088416488,Shadowing,1,0.9999969672847683,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-05 11:30:00+08:00,3.2711955259444196e-06,3.704032073399008e-06,5.507842300419681e-06,6.197623937043898e-10,0.9999875163103379,Shadowing,1,0.9999967288044741,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-05 11:45:00+08:00,1.9722571686889323e-06,0.00019592211001023002,4.0212363872866714e-05,3.278721053202065e-09,0.9997618899902271,Shadowing,1,0.9999980277428313,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-05 12:00:00+08:00,3.8005975925464295e-05,4.17800534485945e-08,1.6549586777524204e-07,1.289224537162051e-09,0.9999617854589289,Shadowing,1,0.9999619940240745,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-05 12:15:00+08:00,0.11727783741278834,3.4996977308903944e-06,8.042725714820287e-07,5.9196177469649225e-15,0.8827178586169033,Shadowing,1,0.8827221625872117,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-05 12:30:00+08:00,7.323541830506348e-06,0.020667536601418252,0.005232975157085802,1.4841044162180629e-08,0.9740921498586212,Shadowing,1,0.9999926764581695,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-05 12:45:00+08:00,8.358841795782682e-07,3.771126791586496e-05,0.00042583250403485016,0.13787841146857688,0.8616572088752928,Shadowing,1,0.9999991641158205,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-05 13:00:00+08:00,4.3458178284200665e-08,4.756923641855115e-09,1.806328908077647e-06,3.8985378401571464e-05,0.9999591600775884,Shadowing,1,0.9999999565418217,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-05 13:15:00+08:00,4.308696127372528e-06,3.0011235260029683e-05,2.2922051880165442e-05,5.463009913509401e-08,0.9999427033866333,Shadowing,1,0.9999956913038727,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-05 13:30:00+08:00,8.349478785215482e-06,3.365111056073071e-07,7.24862829761038e-07,8.544542887455084e-10,0.9999905882928252,Shadowing,1,0.9999916505212147,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-05 13:45:00+08:00,6.371298099829484e-06,1.1511863152092096e-07,1.350496809084875e-07,1.0790085868720447e-09,0.9999933774545792,Shadowing,1,0.9999936287019001,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-05 14:00:00+08:00,0.006216223552623008,2.889712346118457e-07,2.8769041186125395e-07,8.449837222540914e-10,0.9937831989407468,Shadowing,1,0.993783776447377,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-05 14:15:00+08:00,0.18423979522225614,5.4975164662295984e-12,1.3144328645858303e-08,1.4563592981169336e-08,0.8157601770643247,Shadowing,1,0.8157602047777439,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-05 14:30:00+08:00,0.03401405055580338,1.7969755308800719e-12,1.1684142360420463e-08,1.207819100982639e-09,0.9659859365504382,Shadowing,1,0.9659859494441966,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-05 14:45:00+08:00,0.014186758589525072,4.6295762491987147e-14,8.300908028562597e-10,5.035546431268371e-10,0.9858132400767833,Shadowing,1,0.9858132414104749,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-05 15:00:00+08:00,0.24037457722635983,4.214849771433197e-12,1.0608237835609438e-08,2.5511051552003455e-09,0.7596254096100823,Shadowing,1,0.7596254227736402,Normal,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-05 15:15:00+08:00,0.007893269296140972,1.8262220788244613e-14,3.063248219607691e-10,2.1849573598296017e-10,0.9921067301790203,Shadowing,1,0.992106730703859,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-05 15:30:00+08:00,0.7557273222559969,2.3296415131907014e-11,4.110233221154426e-09,2.203178890637797e-08,0.24427265157868444,Normal,0,0.24427267774400307,Normal,Normal,Normal,Normal,Normal
2023-12-05 15:45:00+08:00,0.8638752505114853,1.658820776809246e-11,1.7624883721877268e-09,2.5287748426619063e-08,0.13612472242168955,Normal,0,0.13612474948851472,Normal,Normal,Normal,Normal,Normal
2023-12-05 16:00:00+08:00,0.8279038361707958,6.955558399789277e-12,1.2717179407491144e-09,3.0592581959316995e-08,0.17209613195794873,Normal,0,0.17209616382920423,Normal,Normal,Normal,Normal,Normal
2023-12-05 16:15:00+08:00,0.8386138546337172,9.512340494885059e-11,4.044747972273496e-09,2.1647345964141882e-08,0.16138611957906535,Normal,0,0.16138614536628282,Normal,Normal,Normal,Normal,Normal
2023-12-05 16:30:00+08:00,0.8921476499971293,1.811079983398123e-11,1.314493897192621e-09,3.2461248950724545e-08,0.10785231620901707,Normal,0,0.10785235000287074,Normal,Normal,Normal,Normal,Normal
2023-12-05 16:45:00+08:00,0.8653876112267046,2.4223933599155976e-11,8.968919180572488e-10,8.517117175706788e-08,0.13461230268100782,Normal,0,0.1346123887732954,Normal,Normal,Normal,Normal,Normal
2023-12-05 17:00:00+08:00,0.9433640560282976,2.936599043875485e-11,6.422304339256558e-10,9.246949479243932e-08,0.05663585083061111,Normal,0,0.05663594397170235,Normal,Normal,Normal,Normal,Normal
2023-12-06 07:30:00+08:00,0.9976982491862408,4.66630149747408e-12,1.300877342771638e-10,2.6308311242110117e-08,0.002301724370693978,Normal,0,0.0023017508137591625,Normal,Normal,Normal,Normal,Normal
2023-12-06 07:45:00+08:00,0.9928094164956012,1.2499669639924298e-11,2.8377417947682724e-10,4.5387202505940693e-08,0.00719053782092267,Normal,0,0.007190583504398829,Normal,Normal,Normal,Normal,Normal
2023-12-06 08:00:00+08:00,0.8656695194127362,1.928952541565732e-11,9.130392744952372e-10,7.317282088752144e-08,0.134330406482114,Normal,0,0.13433048058726382,Normal,Normal,Normal,Normal,Normal
2023-12-06 08:15:00+08:00,0.8580508882965641,9.07929658989333e-12,1.1033012872195503e-09,3.639984365509462e-08,0.14194907419121167,Normal,0,0.14194911170343594,Normal,Normal,Normal,Normal,Normal
2023-12-06 08:30:00+08:00,0.8774352581095325,1.5582818204983244e-11,1.053700725500639e-09,4.8966117921069845e-08,0.12256469185506606,Normal,0,0.12256474189046751,Normal,Normal,Normal,Normal,Normal
2023-12-06 08:45:00+08:00,0.8901133029566332,2.0040422405891708e-11,1.556148622315343e-09,2.729793364486281e-08,0.10988666816924406,Normal,0,0.10988669704336684,Normal,Normal,Normal,Normal,Normal
2023-12-06 09:00:00+08:00,0.879646608485988,3.52944255549186e-11,2.1338698555476933e-09,2.5428382698412166e-08,0.12035336391646514,Normal,0,0.12035339151401203,Normal,Normal,Normal,Normal,Normal
2023-12-06 09:15:00+08:00,0.8052442757736937,1.55292052922874e-11,2.6208131437709825e-09,2.3129896452873086e-08,0.19475569846006743,Normal,0,0.19475572422630627,Normal,Normal,Normal,Normal,Normal
2023-12-06 09:30:00+08:00,0.808056720564009,1.6948331608096195e-11,2.677319327777095e-09,2.3016797329269035e-08,0.1919432537249261,Normal,0,0.191943279435991,Normal,Normal,Normal,Normal,Normal
2023-12-06 09:45:00+08:00,0.8027397108641509,5.37924545105578e-12,1.2527387231591705e-09,3.0665636157123746e-08,0.19726025721209503,Normal,0,0.19726028913584914,Normal,Normal,Normal,Normal,Normal
2023-12-06 10:00:00+08:00,0.8119764207955805,8.225980899527339e-12,6.927297935083566e-10,7.267649654245711e-08,0.18802350582696697,Normal,0,0.18802357920441948,Normal,Normal,Normal,Normal,Normal
2023-12-06 10:15:00+08:00,0.8125867063812059,6.483582133746217e-12,1.398015925821442e-09,2.799489382058852e-08,0.1874132642194007,Normal,0,0.1874132936187941,Normal,Normal,Normal,Normal,Normal
2023-12-06 10:30:00+08:00,0.802521164897262,1.3736937779001195e-11,2.5172161187881376e-09,2.327768839701594e-08,0.19747880929409647,Normal,0,0.197478835102738,Normal,Normal,Normal,Normal,Normal
2023-12-06 10:45:00+08:00,0.762860963422967,1.487580485782306e-11,3.3216408652717596e-09,2.301707182622332e-08,0.23713901022344444,Normal,0,0.23713903657703295,Normal,Normal,Normal,Normal,Normal
2023-12-06 11:00:00+08:00,0.6832639284005974,4.5884038669045e-11,7.355586813856035e-09,1.944019696675016e-08,0.3167360447577347,Normal,0,0.31673607159940265,Normal,Normal,Normal,Normal,Shadowing
2023-12-06 11:15:00+08:00,0.6486734665837783,1.2711779088587064e-09,9.654397693198181e-09,1.3077925117473897e-08,0.35132650941272103,Normal,0,0.35132653341622166,Normal,Normal,Normal,Shadowing,Shadowing
2023-12-06 11:30:00+08:00,0.27346115893359135,3.284355280471656e-08,4.6332765729043154e-08,2.415936783258454e-09,0.7265387594741533,Shadowing,1,0.7265388410664086,Normal,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-06 11:45:00+08:00,0.11669468077903897,1.2477131306710862e-07,1.4434474413737015e-07,3.6238532529984215e-10,0.8833050497425183,Shadowing,1,0.883305319220961,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-06 12:00:00+08:00,0.14838302641769147,1.1809747213435763e-07,1.39367883322217e-07,2.499616027539268e-10,0.8516167158669916,Shadowing,1,0.8516169735823085,Normal,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-06 12:15:00+08:00,0.5484872911752331,6.187703653461052e-11,1.2608760810897857e-08,1.4601339335727815e-08,0.4515126815527898,Normal,0,0.4515127088247669,Normal,Normal,Shadowing,Normal,Shadowing
2023-12-06 12:30:00+08:00,0.5807798396462936,7.783561269961113e-11,1.1690843514272776e-08,1.618100292122502e-08,0.4192201324040242,Normal,0,0.41922016035370635,Normal,Normal,Shadowing,Normal,Shadowing
2023-12-06 12:45:00+08:00,0.4400673565953158,1.3984145610163242e-10,2.5595118077451756e-08,1.423224907178381e-08,0.5599326034374755,Shadowing,1,0.5599326434046842,Normal,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-06 13:00:00+08:00,0.37918156237520895,1.5639630191211442e-11,1.1932945646870771e-08,6.2053265578309485e-09,0.6208184194708792,Shadowing,1,0.620818437624791,Normal,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-06 13:15:00+08:00,0.19143528558132336,4.2601641358185355e-12,1.5717000188298443e-08,1.961634287064282e-09,0.8085646967357819,Shadowing,1,0.8085647144186766,Normal,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-06 13:30:00+08:00,0.47445630517668497,5.652119727212881e-11,1.5255779401699618e-08,1.0997758502640317e-08,0.5255436685132558,Shadowing,1,0.525543694823315,Normal,Shadowing,Shadowing,Normal,Shadowing
2023-12-06 13:45:00+08:00,0.4143473579035075,9.380134466286661e-11,2.363309471763446e-08,1.1621135613707867e-08,0.5856526067484606,Shadowing,1,0.5856526420964925,Normal,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-06 14:00:00+08:00,0.13518716059358532,1.05780021277163e-12,6.883273117361588e-09,1.0260455039834251e-09,0.8648128314960383,Shadowing,1,0.8648128394064147,Normal,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-06 14:15:00+08:00,0.467804603792338,1.2258012924865847e-11,8.377950876992719e-09,1.2627436236556793e-08,0.5321953751900167,Shadowing,1,0.532195396207662,Normal,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-06 14:30:00+08:00,0.02988593299086319,2.3931000685173504e-12,2.530439584418131e-09,5.378035356192018e-09,0.9701140590982688,Shadowing,1,0.9701140670091368,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-06 14:45:00+08:00,0.0008520344680187974,4.241077031556922e-15,6.28432436052365e-11,2.1693006984431074e-11,0.9991479654474407,Shadowing,1,0.9991479655319812,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-06 15:00:00+08:00,0.05984006718872392,4.553001243397653e-13,4.680967608902979e-09,5.891292906597495e-10,0.940159927540724,Shadowing,1,0.9401599328112761,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-06 15:15:00+08:00,0.0028059054763854042,5.435458785637302e-13,2.1993498558077342e-10,2.719775475555215e-10,0.9971940940311586,Shadowing,1,0.9971940945236146,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-06 15:30:00+08:00,0.003764351204439513,1.1273380643158758e-14,3.4672434881804644e-10,6.152153158340825e-11,0.9962356483873034,Shadowing,1,0.9962356487955605,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-06 15:45:00+08:00,0.2867251643148549,2.574327823596235e-08,3.924735444133171e-08,4.061942898957645e-09,0.7132747666325695,Shadowing,1,0.713274835685145,Normal,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-06 16:00:00+08:00,6.622162098232908e-06,1.2273845912219486e-05,2.673373362159153e-09,9.641622146416034e-16,0.9999811013186152,Shadowing,1,0.9999933778379018,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-06 16:15:00+08:00,0.0013738290662957604,8.619198801961221e-07,8.024512217084136e-08,2.685433747906038e-11,0.9986252287418476,Shadowing,1,0.9986261709337042,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-06 16:30:00+08:00,0.8305867117531898,4.907829146905596e-10,4.027102662248487e-09,2.337474669087452e-08,0.16941326035417797,Normal,0,0.16941328824681023,Normal,Normal,Normal,Normal,Normal
2023-12-06 16:45:00+08:00,0.86541930977868,1.6349061371574638e-11,9.244872618677378e-10,6.529081108677453e-08,0.1345806239896727,Normal,0,0.13458069022132002,Normal,Normal,Normal,Normal,Normal
2023-12-06 17:00:00+08:00,0.9367797167096669,2.844956399969851e-11,6.557879986972075e-10,9.327440427760205e-08,0.06322018933169138,Normal,0,0.06322028329033313,Normal,Normal,Normal,Normal,Normal
2023-12-07 07:30:00+08:00,0.426590309260993,1.7855114432273557e-12,8.42378262297781e-10,4.152610089682967e-08,0.5734096483687422,Shadowing,1,0.5734096907390069,Normal,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-07 07:45:00+08:00,0.06618707450344216,1.458071913224758e-13,6.987282525869759e-10,2.2712697636196393e-09,0.933812922526414,Shadowing,1,0.9338129254965578,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-07 08:00:00+08:00,0.006180128914299658,1.126908926328158e-14,1.432421230640941e-10,8.288387587295017e-11,0.9938198708595631,Shadowing,1,0.9938198710857004,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-07 08:15:00+08:00,0.005752484347071892,7.20791232920356e-15,2.490390936753386e-10,7.028795676510924e-11,0.9942475153335938,Shadowing,1,0.9942475156529281,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-07 08:30:00+08:00,0.00911831701050734,7.673378825424195e-13,8.384175273771413e-10,7.483191081007309e-10,0.9908816814019886,Shadowing,1,0.9908816829894926,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-07 08:45:00+08:00,0.08069814091997712,1.6880617579917162e-11,1.1352082732337049e-08,1.131202352508056e-08,0.919301836399036,Shadowing,1,0.9193018590800228,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-07 09:00:00+08:00,0.11307899423956107,2.8507698178622364e-10,5.860082365860909e-08,1.0396784844401452e-08,0.8869209364777534,Shadowing,1,0.886921005760439,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-07 09:15:00+08:00,0.18368312100905407,5.094378389156637e-10,1.222920779432061e-07,5.1305755793310736e-09,0.8163167510588545,Shadowing,1,0.816316878990946,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-07 09:30:00+08:00,0.2156504857645122,3.481445308278383e-09,2.2227136870088533e-07,1.5840511167671963e-09,0.7843492868986226,Shadowing,1,0.7843495142354878,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-07 09:45:00+08:00,0.4339142177051768,5.876975486090083e-08,1.253341155172281e-06,1.8332506604323555e-10,0.566084470000588,Shadowing,1,0.5660857822948232,Normal,Shadowing,Normal,Shadowing,Shadowing
2023-12-07 10:00:00+08:00,0.5356577913368353,3.0997340268122706e-07,1.7660535373226434e-06,1.878643289921437e-10,0.4643401324483604,Normal,0,0.46434220866316467,Normal,Shadowing,Normal,Shadowing,Normal
2023-12-07 10:15:00+08:00,0.13446440563872292,2.6182734079906543e-06,4.893778838850953e-06,7.02888184729849e-11,0.8655280822387414,Shadowing,1,0.865535594361277,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-07 10:30:00+08:00,0.008669350312675635,2.1951655471803954e-05,1.7184029701537914e-05,2.732535828415263e-11,0.9912915139748255,Shadowing,1,0.9913306496873243,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-07 10:45:00+08:00,8.35963845243042e-05,8.572929686996396e-05,1.477260362951391e-05,2.491082278998683e-12,0.999815901712485,Shadowing,1,0.9999164036154757,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-07 11:00:00+08:00,2.015311925737067e-06,4.5963290516889984e-05,1.3372014810614832e-05,5.892473048273334e-10,0.9999386487934995,Shadowing,1,0.9999979846880742,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-07 11:15:00+08:00,1.9174309038792617e-06,0.000148549858516187,3.123352941254018e-05,1.8094103035305729e-09,0.9998182973717571,Shadowing,1,0.9999980825690962,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-07 11:30:00+08:00,1.3730598817954913e-06,0.0008775154341013573,0.00013108158931319177,4.0963982546032354e-08,0.9989899889527211,Shadowing,1,0.9999986269401182,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-07 11:45:00+08:00,2.0187929619658474e-06,0.0014135340407854875,0.00024242578983033644,1.0539429910034012e-06,0.9983409674334311,Shadowing,1,0.9999979812070381,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-07 12:00:00+08:00,2.1389736843273147e-06,0.0014307454025153659,0.0002550252249557964,1.749940644805812e-06,0.9983103404581998,Shadowing,1,0.9999978610263157,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-07 12:15:00+08:00,2.5802827805932287e-06,0.0016302615470948922,0.00031444762773506443,8.069627725311616e-06,0.998044640914664,Shadowing,1,0.9999974197172194,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-07 12:30:00+08:00,2.1456818077479443e-06,0.0010701955117995879,0.00022349416624642954,2.7549875764863885e-06,0.9987014096525696,Shadowing,1,0.9999978543181922,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-07 12:45:00+08:00,1.96793977079248e-06,0.0005299174763141045,0.000145248118023277,4.259660634193771e-07,0.9993224404998283,Shadowing,1,0.9999980320602292,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-07 13:00:00+08:00,2.608614344157589e-06,0.00022637469367456543,6.834464512070188e-05,4.938132717294778e-08,0.9997026226655334,Shadowing,1,0.9999973913856558,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-12-07 13:15:00+08:00,3.5042985714352416e-06,3.495313724017342e-05,1.9848997733092384e-05,1.9626966287444694e-08,0.9999416739394889,Shadowing,1,0.9999964957014286,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
